id_juego,id_plataforma,id_tiempo,id_rating_critico,global_sales,na_sales,jp_sales,eu_sales,other_sales,id_venta
4284,24,359.0,35.0,0.27,0.14,0.03,0.08,0.02,2208
4288,10,312.0,31.0,0.27,0.09,0.15,0.02,0.01,2209
4290,25,271.0,19.0,0.27,0.11,0.14,0.01,0.01,2210
2627,1,341.0,12.0,0.27,0.24,0.0,0.0,0.02,2211
4294,9,300.0,22.0,0.27,0.15,0.0,0.1,0.02,2212
4301,7,327.0,27.0,0.27,0.2,0.0,0.04,0.03,2213
3850,1,329.0,46.0,0.27,0.25,0.0,0.0,0.02,2214
1654,7,312.0,7.0,0.27,0.24,0.0,0.0,0.02,2215
400,4,247.0,19.0,0.26,0.2,0.0,0.03,0.02,2216
4314,7,312.0,35.0,0.26,0.11,0.0,0.1,0.05,2217
4315,12,263.0,46.0,0.26,0.19,0.0,0.07,0.0,2218
3126,1,274.0,15.0,0.26,0.2,0.0,0.04,0.02,2219
1934,19,356.0,22.0,0.26,0.21,0.0,0.05,0.0,2220
3268,1,274.0,33.0,0.26,0.22,0.0,0.02,0.02,2221
4320,12,263.0,47.0,0.26,0.18,0.0,0.07,0.0,2222
4323,3,280.0,29.0,0.26,0.13,0.0,0.1,0.03,2223
2082,23,238.0,14.0,0.26,0.2,0.0,0.05,0.01,2224
2445,8,341.0,55.0,0.26,0.24,0.0,0.0,0.02,2225
4339,4,305.0,16.0,0.26,0.24,0.0,0.0,0.02,2226
4344,9,363.0,51.0,0.26,0.15,0.0,0.1,0.02,2227
2257,23,280.0,29.0,0.26,0.2,0.0,0.05,0.01,2228
4359,8,274.0,41.0,0.26,0.24,0.0,0.0,0.02,2229
4360,19,300.0,21.0,0.26,0.21,0.0,0.05,0.0,2230
4371,12,263.0,49.0,0.26,0.19,0.0,0.07,0.0,2231
4372,25,347.0,5.0,0.26,0.1,0.14,0.01,0.01,2232
4373,10,274.0,9.0,0.26,0.09,0.16,0.0,0.01,2233
4374,9,363.0,36.0,0.26,0.08,0.11,0.06,0.02,2234
4377,25,326.0,16.0,0.26,0.17,0.06,0.01,0.02,2235
4380,9,300.0,38.0,0.26,0.07,0.13,0.05,0.02,2236
4383,12,327.0,26.0,0.26,0.0,0.26,0.0,0.01,2237
3442,6,329.0,19.0,0.26,0.1,0.0,0.13,0.03,2238
2521,6,341.0,10.0,0.26,0.04,0.0,0.19,0.03,2239
4396,9,332.0,29.0,0.26,0.04,0.18,0.03,0.02,2240
4397,10,247.0,27.0,0.26,0.22,0.02,0.0,0.02,2241
4398,1,341.0,40.0,0.26,0.08,0.0,0.12,0.05,2242
4403,12,263.0,20.0,0.26,0.16,0.04,0.06,0.0,2243
4405,10,247.0,50.0,0.26,0.21,0.0,0.03,0.02,2244
4406,9,290.0,20.0,0.26,0.15,0.0,0.1,0.02,2245
4407,12,263.0,47.0,0.26,0.19,0.0,0.07,0.0,2246
4408,10,247.0,27.0,0.26,0.13,0.11,0.01,0.01,2247
4409,19,332.0,40.0,0.26,0.21,0.0,0.05,0.0,2248
4411,4,347.0,35.0,0.26,0.12,0.02,0.1,0.02,2249
4412,4,274.0,68.0,0.26,0.08,0.0,0.15,0.03,2250
4415,18,332.0,16.0,0.26,0.0,0.26,0.0,0.0,2251
4416,14,254.0,7.0,0.26,0.16,0.04,0.05,0.01,2252
1532,1,305.0,12.0,0.26,0.2,0.0,0.03,0.03,2253
4429,10,327.0,37.0,0.26,0.11,0.11,0.02,0.01,2254
4430,12,254.0,55.0,0.26,0.18,0.0,0.07,0.0,2255
4432,4,341.0,46.0,0.26,0.18,0.0,0.06,0.02,2256
4433,4,327.0,55.0,0.26,0.23,0.0,0.01,0.02,2257
477,6,329.0,27.0,0.25,0.1,0.0,0.13,0.02,2258
3568,3,327.0,25.0,0.25,0.12,0.0,0.1,0.03,2259
4436,12,327.0,55.0,0.25,0.18,0.0,0.07,0.0,2260
4437,25,319.0,15.0,0.25,0.14,0.02,0.08,0.02,2261
4444,25,329.0,29.0,0.25,0.1,0.08,0.06,0.01,2262
2062,7,305.0,59.0,0.25,0.24,0.0,0.0,0.02,2263
4449,4,305.0,44.0,0.25,0.19,0.03,0.01,0.02,2264
4451,9,363.0,7.0,0.25,0.14,0.0,0.1,0.02,2265
2343,4,274.0,22.0,0.25,0.23,0.0,0.0,0.02,2266
1031,4,347.0,19.0,0.25,0.08,0.0,0.16,0.02,2267
2317,7,247.0,51.0,0.25,0.16,0.0,0.06,0.03,2268
4461,4,305.0,31.0,0.25,0.23,0.0,0.0,0.02,2269
4466,12,280.0,7.0,0.25,0.1,0.1,0.04,0.01,2270
4467,4,274.0,68.0,0.25,0.14,0.0,0.08,0.02,2271
1770,5,326.0,63.0,0.25,0.09,0.0,0.15,0.02,2272
426,23,254.0,7.0,0.25,0.19,0.0,0.05,0.01,2273
3065,7,274.0,15.0,0.25,0.06,0.0,0.13,0.06,2274
4474,4,327.0,61.0,0.25,0.15,0.06,0.02,0.02,2275
875,4,327.0,29.0,0.25,0.22,0.0,0.01,0.02,2276
4479,3,247.0,12.0,0.25,0.12,0.0,0.1,0.03,2277
4481,1,341.0,74.0,0.25,0.05,0.0,0.16,0.05,2278
4489,25,321.0,29.0,0.25,0.1,0.0,0.13,0.02,2279
4490,25,298.0,63.0,0.25,0.15,0.06,0.02,0.02,2280
4495,1,329.0,39.0,0.25,0.12,0.02,0.09,0.03,2281
4499,7,312.0,5.0,0.25,0.1,0.12,0.01,0.02,2282
4500,19,332.0,29.0,0.25,0.16,0.05,0.04,0.0,2283
88,6,312.0,24.0,0.25,0.01,0.0,0.21,0.04,2284
4501,23,263.0,27.0,0.25,0.19,0.0,0.05,0.01,2285
4506,24,359.0,21.0,0.25,0.2,0.03,0.0,0.02,2286
4507,23,254.0,36.0,0.25,0.19,0.0,0.05,0.01,2287
244,6,319.0,10.0,0.25,0.07,0.0,0.16,0.02,2288
4514,23,263.0,9.0,0.25,0.15,0.06,0.04,0.01,2289
4527,9,300.0,46.0,0.25,0.14,0.0,0.1,0.02,2290
2629,8,312.0,15.0,0.25,0.13,0.05,0.06,0.02,2291
4529,9,280.0,31.0,0.25,0.14,0.0,0.1,0.02,2292
4530,23,247.0,19.0,0.25,0.19,0.0,0.05,0.01,2293
4532,4,327.0,29.0,0.25,0.21,0.0,0.02,0.02,2294
3067,23,247.0,62.0,0.25,0.19,0.0,0.05,0.01,2295
4059,1,312.0,10.0,0.25,0.12,0.0,0.09,0.04,2296
4539,27,347.0,40.0,0.25,0.06,0.12,0.06,0.01,2297
4540,4,329.0,48.0,0.25,0.18,0.0,0.05,0.02,2298
4542,3,238.0,36.0,0.25,0.12,0.0,0.09,0.03,2299
4544,12,263.0,46.0,0.25,0.18,0.0,0.07,0.0,2300
2853,24,359.0,1.0,0.25,0.12,0.01,0.11,0.02,2301
3126,8,274.0,46.0,0.25,0.22,0.0,0.01,0.02,2302
4556,9,332.0,9.0,0.25,0.14,0.0,0.09,0.02,2303
1937,23,247.0,26.0,0.25,0.19,0.0,0.05,0.01,2304
4574,7,305.0,47.0,0.24,0.03,0.0,0.14,0.07,2305
4578,7,312.0,61.0,0.24,0.18,0.0,0.03,0.03,2306
4581,9,356.0,75.0,0.24,0.14,0.0,0.09,0.02,2307
400,23,247.0,5.0,0.24,0.19,0.0,0.05,0.01,2308
4582,1,329.0,57.0,0.24,0.14,0.0,0.07,0.03,2309
4583,1,329.0,29.0,0.24,0.08,0.13,0.01,0.01,2310
4588,8,312.0,16.0,0.24,0.11,0.0,0.1,0.02,2311
2612,5,359.0,5.0,0.24,0.17,0.0,0.05,0.02,2312
4590,7,305.0,55.0,0.24,0.22,0.0,0.0,0.02,2313
4582,4,329.0,60.0,0.24,0.18,0.0,0.04,0.02,2314
4592,4,312.0,56.0,0.24,0.17,0.0,0.05,0.02,2315
2833,8,341.0,16.0,0.24,0.12,0.0,0.09,0.02,2316
4598,4,312.0,52.0,0.24,0.16,0.0,0.05,0.02,2317
4600,12,238.0,22.0,0.24,0.17,0.0,0.06,0.0,2318
3845,19,332.0,50.0,0.24,0.19,0.0,0.05,0.0,2319
4604,7,247.0,33.0,0.24,0.21,0.0,0.0,0.02,2320
4608,3,254.0,28.0,0.24,0.12,0.0,0.09,0.03,2321
4609,12,247.0,22.0,0.24,0.17,0.0,0.06,0.0,2322
1160,27,298.0,28.0,0.24,0.13,0.01,0.08,0.02,2323
3508,4,312.0,51.0,0.24,0.16,0.04,0.02,0.02,2324
3335,8,341.0,16.0,0.24,0.1,0.0,0.11,0.02,2325
667,6,329.0,25.0,0.24,0.11,0.0,0.1,0.03,2326
2289,6,341.0,16.0,0.24,0.0,0.0,0.19,0.04,2327
4616,4,327.0,10.0,0.24,0.2,0.0,0.03,0.02,2328
2093,5,271.0,26.0,0.24,0.16,0.0,0.06,0.02,2329
3744,1,341.0,30.0,0.24,0.17,0.01,0.03,0.03,2330
4619,8,312.0,48.0,0.24,0.13,0.06,0.04,0.01,2331
4628,25,319.0,16.0,0.24,0.06,0.13,0.04,0.01,2332
4629,7,305.0,6.0,0.24,0.15,0.04,0.02,0.02,2333
4630,4,341.0,46.0,0.24,0.18,0.0,0.04,0.02,2334
4635,23,247.0,31.0,0.24,0.19,0.0,0.05,0.01,2335
4636,12,247.0,46.0,0.24,0.17,0.0,0.06,0.0,2336
2808,4,329.0,44.0,0.24,0.12,0.01,0.09,0.02,2337
1044,7,312.0,5.0,0.24,0.12,0.0,0.07,0.05,2338
2172,14,327.0,30.0,0.24,0.18,0.0,0.05,0.01,2339
4638,3,327.0,16.0,0.24,0.12,0.0,0.09,0.03,2340
4640,4,329.0,61.0,0.24,0.16,0.0,0.06,0.02,2341
4643,2,326.0,16.0,0.24,0.1,0.0,0.1,0.04,2342
4650,7,247.0,10.0,0.24,0.23,0.0,0.0,0.02,2343
4652,1,341.0,68.0,0.24,0.06,0.0,0.13,0.04,2344
2300,7,312.0,28.0,0.24,0.21,0.01,0.0,0.02,2345
4658,19,300.0,15.0,0.24,0.19,0.0,0.05,0.0,2346
3587,4,329.0,55.0,0.24,0.07,0.0,0.14,0.03,2347
141,23,280.0,46.0,0.24,0.19,0.0,0.05,0.01,2348
4671,12,238.0,9.0,0.24,0.0,0.24,0.0,0.0,2349
4673,10,305.0,32.0,0.24,0.16,0.06,0.0,0.01,2350
4674,10,312.0,22.0,0.24,0.11,0.12,0.0,0.01,2351
4676,3,238.0,5.0,0.24,0.12,0.0,0.09,0.03,2352
3757,1,312.0,25.0,0.24,0.08,0.0,0.11,0.04,2353
3977,23,327.0,10.0,0.24,0.19,0.0,0.05,0.01,2354
4685,19,300.0,27.0,0.24,0.19,0.0,0.05,0.0,2355
4686,19,332.0,10.0,0.24,0.19,0.0,0.05,0.0,2356
1263,4,329.0,28.0,0.24,0.16,0.0,0.06,0.02,2357
4690,4,274.0,29.0,0.24,0.16,0.0,0.06,0.02,2358
4691,7,341.0,19.0,0.24,0.19,0.03,0.0,0.02,2359
4693,7,305.0,70.0,0.24,0.15,0.07,0.0,0.01,2360
4698,1,298.0,47.0,0.23,0.04,0.01,0.14,0.03,2361
4706,24,359.0,29.0,0.23,0.12,0.08,0.02,0.02,2362
2463,6,329.0,29.0,0.23,0.16,0.0,0.06,0.02,2363
4709,3,305.0,40.0,0.23,0.11,0.0,0.09,0.03,2364
2550,5,271.0,24.0,0.23,0.11,0.0,0.1,0.02,2365
1475,10,274.0,40.0,0.23,0.21,0.0,0.0,0.02,2366
4712,9,300.0,38.0,0.23,0.13,0.0,0.09,0.02,2367
4714,25,329.0,29.0,0.23,0.14,0.0,0.07,0.02,2368
2753,24,271.0,15.0,0.23,0.1,0.0,0.1,0.02,2369
3548,4,341.0,55.0,0.23,0.08,0.0,0.13,0.02,2370
4726,1,329.0,44.0,0.23,0.14,0.07,0.0,0.02,2371
4731,9,290.0,20.0,0.23,0.13,0.0,0.09,0.02,2372
4736,7,247.0,26.0,0.23,0.19,0.0,0.02,0.02,2373
212,27,298.0,38.0,0.23,0.21,0.0,0.0,0.02,2374
4740,19,300.0,24.0,0.23,0.22,0.0,0.01,0.0,2375
4743,7,274.0,44.0,0.23,0.21,0.0,0.0,0.02,2376
4746,7,341.0,10.0,0.23,0.08,0.13,0.0,0.02,2377
1862,14,247.0,37.0,0.23,0.18,0.0,0.05,0.01,2378
4755,10,341.0,44.0,0.23,0.09,0.13,0.0,0.01,2379
4756,1,312.0,50.0,0.23,0.14,0.05,0.02,0.02,2380
4757,8,341.0,52.0,0.23,0.17,0.0,0.05,0.02,2381
3769,23,263.0,22.0,0.23,0.18,0.0,0.05,0.01,2382
4216,4,274.0,37.0,0.23,0.21,0.0,0.0,0.02,2383
3633,7,247.0,38.0,0.23,0.2,0.0,0.01,0.02,2384
2772,12,305.0,47.0,0.23,0.16,0.0,0.06,0.0,2385
4782,4,305.0,47.0,0.23,0.19,0.0,0.02,0.02,2386
1324,4,247.0,10.0,0.23,0.21,0.0,0.01,0.02,2387
2768,4,341.0,36.0,0.23,0.13,0.02,0.06,0.02,2388
4794,25,329.0,29.0,0.23,0.15,0.0,0.06,0.02,2389
4802,20,363.0,25.0,0.23,0.0,0.23,0.0,0.0,2390
4806,8,305.0,32.0,0.23,0.19,0.0,0.02,0.02,2391
4810,10,247.0,7.0,0.23,0.15,0.06,0.01,0.01,2392
3001,4,321.0,44.0,0.23,0.08,0.0,0.13,0.02,2393
4817,14,254.0,46.0,0.23,0.17,0.0,0.05,0.01,2394
4822,7,274.0,55.0,0.23,0.09,0.12,0.0,0.01,2395
4823,9,356.0,7.0,0.23,0.13,0.0,0.09,0.01,2396
4824,10,305.0,26.0,0.23,0.17,0.04,0.01,0.01,2397
4825,7,341.0,27.0,0.23,0.14,0.08,0.0,0.02,2398
4826,8,329.0,29.0,0.23,0.09,0.0,0.11,0.02,2399
4828,7,327.0,38.0,0.23,0.13,0.08,0.01,0.0,2400
2127,24,359.0,10.0,0.22,0.07,0.07,0.07,0.01,2401
1513,5,319.0,7.0,0.22,0.09,0.0,0.12,0.02,2402
4835,1,341.0,29.0,0.22,0.05,0.0,0.13,0.04,2403
2782,3,274.0,39.0,0.22,0.1,0.0,0.0,0.12,2404
4839,8,274.0,37.0,0.22,0.19,0.0,0.01,0.02,2405
4840,18,300.0,7.0,0.22,0.0,0.22,0.0,0.0,2406
770,23,263.0,18.0,0.22,0.17,0.0,0.04,0.01,2407
2375,7,247.0,38.0,0.22,0.2,0.0,0.0,0.02,2408
1542,1,329.0,59.0,0.22,0.1,0.0,0.08,0.03,2409
4847,10,274.0,47.0,0.22,0.2,0.0,0.0,0.02,2410
4851,3,254.0,55.0,0.22,0.11,0.0,0.08,0.03,2411
4854,7,247.0,16.0,0.22,0.2,0.0,0.0,0.02,2412
4857,25,319.0,29.0,0.22,0.09,0.11,0.0,0.01,2413
4858,4,327.0,57.0,0.22,0.19,0.0,0.01,0.02,2414
4860,2,359.0,16.0,0.22,0.11,0.02,0.06,0.03,2415
4861,10,341.0,36.0,0.22,0.0,0.09,0.12,0.01,2416
4864,1,312.0,46.0,0.22,0.12,0.08,0.0,0.01,2417
4866,9,290.0,19.0,0.22,0.05,0.12,0.03,0.01,2418
4868,3,238.0,36.0,0.22,0.03,0.17,0.02,0.01,2419
4870,4,341.0,31.0,0.22,0.15,0.03,0.02,0.01,2420
4873,12,263.0,51.0,0.22,0.15,0.0,0.06,0.0,2421
4874,12,238.0,16.0,0.22,0.16,0.0,0.06,0.0,2422
2187,23,280.0,44.0,0.22,0.17,0.0,0.04,0.01,2423
2886,1,329.0,31.0,0.22,0.09,0.0,0.1,0.04,2424
4411,27,347.0,16.0,0.22,0.09,0.03,0.08,0.02,2425
4901,12,263.0,39.0,0.22,0.16,0.0,0.06,0.0,2426
4110,7,305.0,33.0,0.22,0.09,0.0,0.08,0.05,2427
4907,25,329.0,42.0,0.22,0.16,0.0,0.04,0.02,2428
4908,23,247.0,36.0,0.22,0.17,0.0,0.04,0.01,2429
2846,1,312.0,35.0,0.22,0.13,0.0,0.06,0.03,2430
4919,12,238.0,48.0,0.22,0.16,0.0,0.06,0.0,2431
4920,12,247.0,16.0,0.22,0.16,0.0,0.06,0.0,2432
4924,3,312.0,15.0,0.22,0.11,0.0,0.01,0.1,2433
4927,3,247.0,38.0,0.22,0.11,0.0,0.09,0.03,2434
4592,8,312.0,49.0,0.22,0.17,0.0,0.03,0.02,2435
4937,25,326.0,10.0,0.22,0.14,0.02,0.05,0.02,2436
4706,2,359.0,30.0,0.22,0.09,0.06,0.04,0.03,2437
4945,8,312.0,15.0,0.22,0.08,0.0,0.12,0.02,2438
4947,5,271.0,44.0,0.22,0.13,0.0,0.07,0.02,2439
4950,9,290.0,30.0,0.22,0.12,0.0,0.08,0.01,2440
4951,23,263.0,62.0,0.22,0.17,0.0,0.04,0.01,2441
3850,8,329.0,58.0,0.22,0.21,0.0,0.0,0.01,2442
625,10,341.0,68.0,0.22,0.17,0.0,0.03,0.02,2443
4956,3,247.0,39.0,0.22,0.11,0.0,0.08,0.03,2444
4958,10,274.0,16.0,0.22,0.2,0.0,0.0,0.02,2445
4959,10,341.0,29.0,0.22,0.1,0.11,0.0,0.01,2446
4960,12,280.0,30.0,0.22,0.11,0.06,0.04,0.0,2447
4495,4,329.0,46.0,0.22,0.13,0.0,0.07,0.02,2448
4963,23,254.0,20.0,0.22,0.17,0.0,0.04,0.01,2449
684,23,263.0,24.0,0.21,0.16,0.0,0.04,0.01,2450
4967,25,359.0,5.0,0.21,0.11,0.06,0.03,0.01,2451
4969,19,300.0,48.0,0.21,0.17,0.0,0.04,0.0,2452
4972,7,247.0,10.0,0.21,0.19,0.0,0.0,0.02,2453
2895,23,254.0,49.0,0.21,0.16,0.0,0.04,0.01,2454
3425,3,312.0,38.0,0.21,0.11,0.0,0.08,0.03,2455
4986,7,247.0,32.0,0.21,0.19,0.0,0.0,0.02,2456
2692,23,247.0,63.0,0.21,0.16,0.0,0.04,0.01,2457
4987,19,356.0,73.0,0.21,0.17,0.0,0.04,0.0,2458
765,6,359.0,71.0,0.21,0.12,0.0,0.07,0.02,2459
5000,4,305.0,69.0,0.21,0.18,0.01,0.0,0.02,2460
4251,24,271.0,10.0,0.21,0.1,0.04,0.06,0.02,2461
5008,25,329.0,29.0,0.21,0.16,0.0,0.04,0.02,2462
5010,8,329.0,10.0,0.21,0.19,0.0,0.0,0.02,2463
701,4,305.0,52.0,0.21,0.18,0.0,0.01,0.02,2464
5010,4,329.0,31.0,0.21,0.19,0.0,0.0,0.02,2465
5016,8,312.0,19.0,0.21,0.18,0.0,0.01,0.02,2466
5019,10,274.0,26.0,0.21,0.16,0.0,0.03,0.02,2467
4481,4,341.0,74.0,0.21,0.07,0.0,0.11,0.02,2468
5029,8,312.0,51.0,0.21,0.09,0.0,0.1,0.02,2469
5031,9,300.0,10.0,0.21,0.11,0.0,0.08,0.01,2470
4123,4,341.0,63.0,0.21,0.11,0.0,0.08,0.02,2471
5034,1,329.0,16.0,0.21,0.11,0.0,0.07,0.03,2472
5039,7,247.0,74.0,0.21,0.19,0.0,0.0,0.02,2473
5041,4,312.0,36.0,0.21,0.12,0.0,0.07,0.02,2474
5047,3,238.0,15.0,0.21,0.1,0.0,0.08,0.03,2475
2952,14,263.0,36.0,0.21,0.16,0.0,0.05,0.01,2476
5050,7,247.0,51.0,0.21,0.18,0.0,0.01,0.02,2477
5053,4,327.0,19.0,0.21,0.2,0.0,0.0,0.02,2478
5054,10,327.0,15.0,0.21,0.2,0.0,0.0,0.02,2479
5055,3,263.0,10.0,0.21,0.1,0.0,0.08,0.03,2480
3126,3,274.0,15.0,0.21,0.1,0.0,0.08,0.03,2481
5057,1,347.0,55.0,0.21,0.0,0.0,0.17,0.04,2482
4592,1,312.0,58.0,0.21,0.11,0.0,0.07,0.03,2483
5059,23,254.0,76.0,0.21,0.16,0.0,0.04,0.01,2484
23,6,326.0,21.0,0.21,0.07,0.0,0.13,0.02,2485
5062,8,312.0,29.0,0.21,0.15,0.03,0.01,0.01,2486
5063,25,326.0,29.0,0.21,0.0,0.21,0.0,0.0,2487
1878,14,254.0,48.0,0.21,0.15,0.0,0.04,0.01,2488
4636,10,247.0,6.0,0.21,0.19,0.0,0.01,0.02,2489
5065,7,247.0,25.0,0.21,0.2,0.0,0.0,0.02,2490
5067,7,247.0,52.0,0.21,0.2,0.0,0.0,0.02,2491
1647,7,341.0,29.0,0.21,0.19,0.0,0.0,0.02,2492
3156,7,305.0,44.0,0.21,0.19,0.0,0.0,0.02,2493
1477,25,298.0,29.0,0.21,0.16,0.0,0.03,0.02,2494
5080,12,280.0,26.0,0.21,0.09,0.08,0.03,0.0,2495
4513,4,347.0,70.0,0.21,0.12,0.0,0.08,0.02,2496
1143,6,347.0,14.0,0.21,0.06,0.0,0.14,0.02,2497
696,7,341.0,31.0,0.21,0.11,0.0,0.07,0.04,2498
5084,9,300.0,30.0,0.21,0.12,0.0,0.08,0.01,2499
5087,10,312.0,44.0,0.21,0.12,0.05,0.03,0.01,2500
5093,25,298.0,44.0,0.21,0.06,0.05,0.08,0.01,2501
1322,6,329.0,44.0,0.21,0.07,0.0,0.11,0.03,2502
5099,1,274.0,55.0,0.21,0.1,0.0,0.08,0.03,2503
1215,7,312.0,29.0,0.21,0.19,0.0,0.0,0.02,2504
5109,9,363.0,15.0,0.2,0.11,0.0,0.07,0.01,2505
5112,19,300.0,36.0,0.2,0.16,0.0,0.04,0.0,2506
3528,12,238.0,39.0,0.2,0.0,0.2,0.0,0.0,2507
5113,4,341.0,29.0,0.2,0.18,0.01,0.0,0.01,2508
5115,7,327.0,52.0,0.2,0.18,0.0,0.0,0.01,2509
5117,1,305.0,28.0,0.2,0.17,0.0,0.01,0.02,2510
5119,3,312.0,26.0,0.2,0.07,0.05,0.05,0.02,2511
5126,18,280.0,14.0,0.2,0.0,0.2,0.0,0.0,2512
5129,12,254.0,46.0,0.2,0.14,0.0,0.05,0.0,2513
5135,7,341.0,59.0,0.2,0.08,0.07,0.02,0.02,2514
2254,5,271.0,24.0,0.2,0.01,0.0,0.18,0.01,2515
5141,19,332.0,52.0,0.2,0.06,0.0,0.13,0.01,2516
5099,4,274.0,55.0,0.2,0.12,0.0,0.06,0.02,2517
3531,23,263.0,19.0,0.2,0.16,0.0,0.04,0.01,2518
4310,7,327.0,15.0,0.2,0.18,0.0,0.0,0.02,2519
1310,7,247.0,10.0,0.2,0.18,0.0,0.0,0.01,2520
5147,1,341.0,25.0,0.2,0.12,0.0,0.05,0.03,2521
5148,19,356.0,10.0,0.2,0.16,0.0,0.04,0.0,2522
5152,3,280.0,62.0,0.2,0.1,0.0,0.07,0.02,2523
5157,12,247.0,10.0,0.2,0.14,0.0,0.05,0.0,2524
5158,4,341.0,52.0,0.2,0.11,0.0,0.07,0.02,2525
5160,12,238.0,77.0,0.2,0.15,0.0,0.05,0.0,2526
567,23,238.0,26.0,0.2,0.15,0.0,0.04,0.01,2527
5164,12,254.0,31.0,0.2,0.14,0.0,0.05,0.0,2528
5166,1,321.0,29.0,0.2,0.04,0.1,0.05,0.02,2529
2346,23,238.0,35.0,0.2,0.15,0.0,0.04,0.01,2530
841,12,305.0,32.0,0.2,0.14,0.0,0.05,0.0,2531
5170,1,341.0,58.0,0.2,0.06,0.01,0.1,0.04,2532
5171,25,298.0,38.0,0.2,0.16,0.03,0.0,0.02,2533
5175,5,321.0,16.0,0.2,0.1,0.0,0.09,0.02,2534
3961,18,300.0,20.0,0.2,0.0,0.2,0.0,0.0,2535
5177,7,305.0,21.0,0.2,0.16,0.0,0.01,0.02,2536
5190,3,238.0,5.0,0.2,0.1,0.0,0.08,0.03,2537
1824,7,327.0,35.0,0.2,0.18,0.0,0.0,0.02,2538
5200,7,274.0,69.0,0.2,0.19,0.0,0.0,0.02,2539
5202,1,329.0,25.0,0.2,0.06,0.08,0.04,0.02,2540
551,23,238.0,26.0,0.2,0.15,0.0,0.04,0.01,2541
5213,4,341.0,40.0,0.2,0.15,0.02,0.02,0.01,2542
5214,4,329.0,46.0,0.2,0.1,0.0,0.08,0.02,2543
5218,7,327.0,33.0,0.2,0.17,0.0,0.01,0.02,2544
3755,1,305.0,48.0,0.2,0.17,0.0,0.01,0.02,2545
5225,23,238.0,76.0,0.2,0.15,0.0,0.04,0.01,2546
5228,10,329.0,27.0,0.2,0.08,0.07,0.04,0.01,2547
5232,4,274.0,55.0,0.2,0.16,0.01,0.02,0.02,2548
5235,10,341.0,38.0,0.2,0.06,0.07,0.05,0.01,2549
5237,9,356.0,27.0,0.2,0.06,0.09,0.04,0.01,2550
4449,1,305.0,25.0,0.2,0.09,0.09,0.0,0.01,2551
5251,8,312.0,39.0,0.2,0.12,0.03,0.03,0.02,2552
5253,4,247.0,19.0,0.2,0.1,0.07,0.02,0.01,2553
5255,7,312.0,50.0,0.2,0.13,0.0,0.04,0.03,2554
1023,7,341.0,25.0,0.2,0.12,0.01,0.04,0.02,2555
4598,1,312.0,44.0,0.2,0.12,0.0,0.05,0.03,2556
5258,1,329.0,35.0,0.2,0.1,0.04,0.04,0.02,2557
5261,7,274.0,52.0,0.2,0.02,0.18,0.0,0.0,2558
5268,1,329.0,40.0,0.2,0.1,0.0,0.07,0.03,2559
1797,6,329.0,20.0,0.19,0.05,0.0,0.11,0.03,2560
5273,25,329.0,63.0,0.19,0.1,0.04,0.04,0.01,2561
5275,9,332.0,10.0,0.19,0.0,0.18,0.0,0.01,2562
1950,5,271.0,18.0,0.19,0.04,0.0,0.13,0.01,2563
1198,6,329.0,12.0,0.19,0.06,0.0,0.1,0.03,2564
3536,27,298.0,5.0,0.19,0.09,0.01,0.07,0.01,2565
5282,4,327.0,37.0,0.19,0.17,0.0,0.01,0.01,2566
5283,25,319.0,25.0,0.19,0.06,0.09,0.04,0.01,2567
5285,10,312.0,38.0,0.19,0.16,0.02,0.0,0.01,2568
1781,6,329.0,37.0,0.19,0.05,0.0,0.11,0.03,2569
5289,10,312.0,60.0,0.19,0.18,0.0,0.0,0.01,2570
5290,8,312.0,19.0,0.19,0.12,0.0,0.06,0.01,2571
5295,7,327.0,47.0,0.19,0.18,0.0,0.0,0.02,2572
1862,7,247.0,38.0,0.19,0.17,0.0,0.0,0.02,2573
5307,23,263.0,68.0,0.19,0.15,0.0,0.04,0.01,2574
5309,24,359.0,20.0,0.19,0.12,0.02,0.04,0.02,2575
5313,19,356.0,53.0,0.19,0.15,0.0,0.04,0.0,2576
5318,12,280.0,30.0,0.19,0.13,0.0,0.05,0.0,2577
4247,4,329.0,27.0,0.19,0.1,0.01,0.06,0.02,2578
5319,3,247.0,51.0,0.19,0.09,0.0,0.07,0.02,2579
5202,4,329.0,37.0,0.19,0.1,0.03,0.04,0.01,2580
5322,3,238.0,5.0,0.19,0.09,0.0,0.07,0.02,2581
5327,7,247.0,46.0,0.19,0.16,0.0,0.01,0.02,2582
5328,1,341.0,34.0,0.19,0.1,0.0,0.06,0.02,2583
5331,1,274.0,39.0,0.19,0.06,0.1,0.02,0.01,2584
5334,1,274.0,70.0,0.19,0.05,0.0,0.1,0.03,2585
5334,4,274.0,61.0,0.19,0.08,0.0,0.09,0.02,2586
5338,27,298.0,44.0,0.19,0.14,0.0,0.03,0.02,2587
5339,7,327.0,44.0,0.19,0.07,0.11,0.0,0.01,2588
5340,16,375.0,18.0,0.19,0.0,0.19,0.0,0.0,2589
5041,1,312.0,38.0,0.19,0.1,0.01,0.06,0.03,2590
5344,25,329.0,39.0,0.19,0.13,0.0,0.05,0.02,2591
3221,23,327.0,35.0,0.19,0.15,0.0,0.04,0.01,2592
1065,23,254.0,36.0,0.19,0.15,0.0,0.04,0.01,2593
2636,4,305.0,46.0,0.19,0.15,0.02,0.01,0.01,2594
